timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1495014846327872,12,13,-5,-31,-25,-9,-5,-11
1495014846327872,18,46,5,50,41,3,-6,5
1495014846350114,-5,21,-9,-18,4,11,7,2
1495014846350114,12,-29,1,8,-5,-2,-1,-4
1495014846350941,-16,30,-3,-32,-4,9,1,2
1495014846350941,-3,-40,6,0,-19,-10,-8,3
1495014846364976,-3,-41,-1,7,8,0,7,0
1495014846364976,-9,3,4,3,3,-5,-10,-16
1495014846372989,6,-11,-11,0,2,3,28,2
1495014846372989,3,70,-5,2,-4,0,-14,0
1495014846388043,-7,-34,2,-15,1,-2,-7,-3
1495014846388043,-3,-7,9,0,-6,-12,-9,2
1495014846388043,22,6,-2,-25,-3,6,-3,1
1495014846388043,-17,2,-11,6,-4,-2,6,-5
1495014846410284,0,-33,3,24,3,-4,-3,-5
1495014846410284,-3,23,7,-30,-6,-4,3,8
1495014846411095,2,0,5,3,-6,-2,-9,-6
1495014846411095,8,36,-8,26,-3,-2,3,3
1495014846424181,9,25,3,-46,22,23,1,2
1495014846424181,-7,-22,7,3,0,-1,-11,9
1495014846433151,-15,-56,5,-1,0,-5,10,-13
1495014846433151,2,39,-14,-12,-12,-8,-1,-4
1495014846447394,19,79,1,24,-6,-7,-1,2
1495014846447394,-8,-21,13,-8,4,7,8,16
1495014846448198,-18,-104,15,1,-4,-3,-12,-9
1495014846448198,-10,65,-12,-7,5,-3,-7,-2
1495014846470484,6,38,-11,16,1,-8,-13,-4
1495014846470484,18,34,4,-2,2,5,15,16
1495014846471253,1,24,-9,5,-6,-7,-6,-19
1495014846471253,3,-7,-6,-8,-10,2,8,1
1495014846484537,-5,-9,0,16,26,8,-2,-1
1495014846484537,-10,-46,7,-29,-13,-5,-6,2
1495014846492308,1,16,-6,14,9,2,-3,5
1495014846492308,-3,-10,0,-12,-10,-4,-4,-7
1495014846507566,0,-3,8,3,-11,-3,0,1
1495014846507566,-4,-21,-4,13,-8,-11,-2,-8
1495014846508357,4,22,-7,-4,16,9,2,2
1495014846508357,6,26,2,22,16,10,5,1
1495014846530412,-18,-64,-8,8,-12,-6,-8,-4
1495014846530412,0,-8,16,-9,1,1,5,-3
1495014846530412,4,20,-16,0,-8,-3,8,4
1495014846530412,-16,3,7,-4,1,6,-23,-17
1495014846544720,2,27,5,-9,-6,-11,7,-6
1495014846544720,0,21,-4,7,-4,1,-12,-7
1495014846552666,-19,-81,2,-3,1,-6,-6,-1
1495014846552666,-1,-9,-4,-6,-1,-6,2,6
1495014846567762,-4,16,-3,-5,-7,-4,-1,-6
1495014846567762,9,39,-11,-2,1,-1,-2,-5
1495014846568521,18,45,-4,11,4,2,-9,9
1495014846568521,8,-43,-3,-1,0,7,11,7
1495014846590610,-1,-5,1,-30,-5,5,-3,-1
1495014846590610,-5,-19,0,35,10,0,3,-3
1495014846590610,3,10,-18,-7,-2,4,-4,2
1495014846590610,-3,-12,9,1,-8,-6,-1,-2
1495014846604717,-3,-8,1,-3,-5,-1,3,-2
1495014846604717,-7,-11,-3,-1,2,-3,-2,-1
1495014846612809,-2,2,-8,-2,1,-3,-8,-6
1495014846612809,1,6,-6,-10,0,-4,5,-1
1495014846627832,-3,0,3,12,-2,1,-6,-1
1495014846627832,-2,-8,8,-12,-2,-2,5,0
1495014846628673,3,-4,0,20,4,4,-7,1
1495014846628673,3,7,-6,-30,-4,-2,2,5
1495014846649926,-2,-17,-3,8,2,6,6,-4
1495014846649926,-4,-2,8,-1,-7,-6,-1,-4
1495014846650740,4,26,-4,0,-1,-2,10,2
1495014846650740,-2,2,-2,-4,3,2,-11,1
1495014846664955,-3,-28,1,-3,1,1,-1,-1
1495014846664955,-3,-3,-3,-10,-5,-6,4,-5
1495014846672794,-2,13,4,4,0,-3,-13,-5
1495014846672794,-1,-9,5,2,-3,1,19,1
1495014846688025,3,7,-2,0,-2,0,-4,-2
1495014846688025,10,24,-2,-8,-5,-4,1,4
1495014846688835,-7,-14,5,-1,0,3,-3,-3
1495014846688835,-9,-26,2,1,0,-6,-6,-4
1495014846710065,-5,4,2,-1,-4,-3,-3,0
1495014846710065,0,-5,8,0,-1,-4,2,0
1495014846710899,6,21,-3,-6,-2,-3,-1,0
1495014846710899,3,5,1,10,2,1,0,1
1495014846733128,-3,-13,3,0,-9,2,5,4
1495014846733128,-2,-4,1,-7,8,-1,-4,-3
1495014846733956,-1,11,0,7,-6,-1,1,2
1495014846733956,-3,-4,-4,-11,1,0,-1,-1
1495014846749001,-2,-6,11,13,-3,0,-3,1
1495014846749001,-2,-2,0,-11,-9,-9,0,1
1495014846750004,-1,5,0,0,0,-5,-1,-2
1495014846750004,2,-6,10,4,1,2,1,-1
1495014846770242,-1,-6,-6,-6,-5,-5,-3,-5
1495014846770242,-4,-13,-2,-3,0,2,0,-1
1495014846771092,-3,3,4,-3,-5,-6,-4,-2
1495014846771092,0,1,-1,3,-1,0,0,-4
1495014846793268,1,1,2,-4,2,-1,0,3
1495014846793268,-4,-8,3,4,-6,-6,-13,-2
1495014846794121,2,1,0,-6,1,3,14,-2
1495014846794121,-1,5,0,0,-1,-3,-9,-2
1495014846807349,-4,-2,10,-3,3,1,-2,-1
1495014846807349,-2,-2,-5,-4,-5,-6,-3,-2
1495014846808156,0,-1,-3,0,-1,-1,-4,-1
1495014846808156,1,8,-1,-3,-2,1,1,1
1495014846830253,-2,-4,0,2,1,2,0,0
1495014846830253,-4,7,-6,1,-4,-6,1,0
1495014846831209,-1,-18,1,-6,-5,1,-1,-1
1495014846831209,-1,-5,-1,3,6,4,1,-1
1495014846853453,1,6,2,-2,1,-3,-5,-2
1495014846853453,-2,-8,-4,3,0,-1,2,-3
1495014846854278,1,6,-2,-2,-2,0,-3,0
1495014846854278,2,-3,-2,-4,-3,0,-3,-1
1495014846867502,4,35,2,-3,-5,-1,0,-3
1495014846867502,-5,-34,-1,-6,-2,-2,3,1
1495014846868320,-6,-28,-1,-1,1,-6,-6,-2
1495014846868320,-6,1,2,0,0,-2,-4,-3
1495014846890571,-1,5,-1,1,2,1,1,-2
1495014846890571,6,14,-3,1,1,-1,9,4
1495014846891372,3,8,0,-2,2,5,-7,-3
1495014846891372,0,-5,2,-2,-5,-1,0,2
1495014846913432,-3,-4,-4,4,-1,0,-4,-1
1495014846913432,-7,2,4,-15,-1,-2,-2,-2
1495014846914431,-1,-7,-1,8,3,1,-4,1
1495014846914431,-1,4,-7,0,1,-1,-1,-2
1495014846927674,-1,-11,8,-2,-3,-1,-2,-1
1495014846927674,1,1,-4,-3,-6,-5,-3,0
1495014846928480,0,11,0,5,7,1,3,0
1495014846928480,-3,-9,-14,-8,-10,-7,-1,-3
1495014846950584,4,-11,0,-32,9,10,4,3
1495014846950584,0,0,7,11,-4,-2,2,0
1495014846950584,-4,3,-2,-2,0,-1,0,-4
1495014846950584,0,4,-2,0,-2,-1,-1,2
1495014846973740,-4,-9,5,5,-2,-7,-9,-4
1495014846973740,2,0,-3,-3,4,3,3,2
1495014846973740,5,18,-1,-5,-1,7,7,2
1495014846973740,2,-4,-1,11,1,-2,-1,0
1495014846987821,7,-2,-3,-2,-5,0,-5,-1
1495014846987821,-17,1,2,-2,-1,-5,-3,-2
1495014846988633,-7,-40,-2,-3,-9,-10,-1,-5
1495014846988633,-2,23,1,-2,2,4,0,-2
1495014847010689,3,2,4,5,-1,2,1,-2
1495014847010689,6,11,-5,-2,-4,-5,2,1
1495014847010689,0,15,0,-3,2,1,-3,1
1495014847010689,-1,-8,2,-4,-5,-4,-2,-1
1495014847033792,-1,-5,-1,-9,2,-1,2,-1
1495014847033792,-1,-6,-2,2,-3,-3,-2,-1
1495014847033792,-2,3,1,-3,0,4,1,2
1495014847033792,0,-3,-1,0,0,0,0,0
1495014847047997,-7,-1,0,10,-3,-7,-4,-3
1495014847047997,-2,-13,-12,-13,3,0,-7,1
1495014847048789,5,3,2,-6,3,6,12,-1
1495014847048789,-1,2,3,-5,2,1,-7,-5
1495014847070057,-2,1,-1,2,-6,-4,1,2
1495014847070057,0,-5,2,9,0,-7,-1,-2
1495014847070857,-1,0,-4,-10,-3,-3,-8,-2
1495014847070857,-1,0,-2,3,1,-1,-2,-2
1495014847093909,-4,-7,0,-3,-2,2,3,-1
1495014847093909,0,3,2,0,-4,-4,0,-1
1495014847093909,-1,4,-1,6,1,-1,-3,0
1495014847093909,-4,-4,2,0,-3,-1,2,0
1495014847116165,0,-2,3,-1,-1,-2,-4,-1
1495014847116165,2,10,0,-3,-2,-1,4,-1
1495014847116971,1,3,0,3,-1,0,0,1
1495014847116971,0,-11,0,-5,-2,-3,-3,-4
1495014847130243,-12,3,-3,2,0,0,-1,-2
1495014847130243,-5,-19,2,-1,-3,-4,-5,-2
1495014847131018,-5,-15,1,-6,-4,-2,6,-4
1495014847131018,5,7,-2,1,-1,2,9,4
1495014847153304,0,-3,-3,-2,1,1,-5,-3
1495014847153304,-2,11,1,2,-7,-5,-1,-2
1495014847154073,1,6,1,3,8,0,-6,-1
1495014847154073,-2,-2,-1,1,-2,-3,0,-2
1495014847168107,-1,-4,1,2,3,0,2,-2
1495014847168107,-3,-3,-3,-7,-4,-3,3,1
1495014847168107,2,0,-2,6,-2,-2,-6,-2
1495014847168107,-3,1,-1,-4,-1,-1,-2,-1
1495014847190314,-2,-4,2,-4,-2,0,1,0
1495014847190314,4,2,-3,-4,-6,-9,0,0
1495014847197371,-7,4,0,3,1,4,-2,-1
1495014847197371,-3,-2,-3,-3,-2,0,-1,-1
1495014847213413,2,-3,3,0,0,-1,0,0
1495014847213413,-4,-16,4,-1,-1,-2,2,0
1495014847214233,-3,-2,-6,1,-4,-2,-3,-4
1495014847214233,19,37,-7,-2,-4,1,-1,1
1495014847227451,-11,-5,0,27,-7,-5,-5,-3
1495014847227451,-12,-28,2,-51,-5,-2,0,-1
1495014847228268,0,-5,3,17,4,2,-1,2
1495014847228268,-6,-6,1,5,2,2,-2,-2
1495014847251328,14,3,-2,-6,-6,-4,0,-3
1495014847251328,2,15,-3,15,5,0,3,1
1495014847252332,-5,-10,-2,-11,-4,-1,-4,-2
1495014847252332,6,12,-6,0,7,4,0,1
1495014847273552,3,8,4,-6,-2,-2,-1,7
1495014847273552,-7,-19,0,9,6,4,0,-14
1495014847274390,-12,-32,-2,-7,-2,-6,-2,-2
1495014847274390,-3,8,0,4,-2,-6,-4,-1
1495014847287424,-2,-2,0,-5,-1,1,0,-1
1495014847287424,16,41,-9,23,-7,-6,1,5
1495014847295454,41,81,-3,-34,18,13,5,21
1495014847295454,-69,-107,2,-1,-10,-2,-4,-8
1495014847311495,-23,-62,12,-10,-7,-11,-9,-41
1495014847311495,3,29,-4,9,11,2,0,5
1495014847311495,11,18,0,16,-5,-3,1,0
1495014847311495,22,50,-10,-7,-1,3,3,14
1495014847333791,6,8,-1,15,1,4,4,11
1495014847333791,-1,10,-5,-28,3,-3,-7,-5
1495014847333791,-13,-62,6,11,-10,-10,-3,-1
1495014847333791,16,10,1,7,10,10,1,4
1495014847346831,-14,-2,-2,-2,-5,2,3,15
1495014847346831,-21,-21,6,7,-6,-11,-7,-1
1495014847355614,-3,16,-8,-1,4,3,2,-31
1495014847355614,14,0,-8,-9,-6,-8,-2,11
1495014847370834,1,-1,4,1,-3,-5,-1,-15
1495014847370834,8,43,-7,4,6,11,4,5
1495014847371651,-3,-22,4,-5,-13,-7,-10,3
1495014847371651,3,-6,-1,0,10,4,-1,-35
1495014847393907,-21,-28,4,-8,-10,-6,5,38
1495014847393907,6,0,-1,-4,7,1,8,11
1495014847394713,12,43,-1,16,-5,-4,-10,-14
1495014847394713,21,37,-16,-29,-11,6,6,9
1495014847406749,-1,35,9,23,24,5,-7,-7
1495014847406749,-64,-128,16,-9,-37,-23,-16,-22
1495014847415772,0,44,-5,-1,-3,-2,6,-14
1495014847415772,11,53,-2,6,-5,0,0,25
1495014847430998,20,12,-4,-11,-6,3,8,31
1495014847430998,38,42,-11,22,9,11,12,13
1495014847431812,65,72,0,2,9,11,-3,42
1495014847431812,-98,-37,6,6,-4,-1,-9,-46
1495014847453867,-66,-81,14,-27,-9,-17,-5,-48
1495014847453867,12,100,-1,24,3,-9,1,2
1495014847453867,3,35,-3,-12,-2,-1,3,12
1495014847453867,46,44,-6,3,7,1,6,27
1495014847467076,43,1,0,3,4,12,0,9
1495014847467076,-24,-27,-4,-8,0,-1,10,38
1495014847475113,-13,-17,-5,10,-16,-8,-12,-21
1495014847475113,-27,-46,-2,-39,16,4,-11,-53
1495014847491194,34,11,-11,33,6,2,-2,-2
1495014847491194,20,26,8,-13,17,-3,3,12
1495014847491969,-51,-40,8,-38,-9,-4,7,35
1495014847491969,-3,-44,-4,33,-5,-6,-8,-48
1495014847513032,-29,-104,13,-34,-23,-11,5,-34
1495014847513032,17,107,-21,0,-2,-11,-11,-43
1495014847514035,2,14,2,26,11,3,4,15
1495014847514035,15,27,-5,-14,-8,-6,3,32
1495014847537090,37,76,-10,6,6,12,1,42
1495014847537090,-1,-41,-3,2,-6,3,-1,8
1495014847539099,-25,-33,5,-10,-2,-4,-11,-47
1495014847539099,7,-12,-4,4,-2,-4,-3,3
1495014847551125,4,29,1,-2,-4,3,2,3
1495014847551125,10,13,-13,-12,-8,2,1,16
1495014847551125,13,67,2,13,1,-9,-8,21
1495014847551125,-50,-92,12,-12,-32,-18,3,-3
1495014847573194,-30,18,14,-37,46,-10,-11,-43
1495014847573194,10,12,-4,30,-2,2,5,3
1495014847574189,25,30,-11,10,1,10,8,-3
1495014847574189,7,39,-9,-7,0,16,20,72
1495014847587418,26,87,-2,15,-17,-23,-36,-72
1495014847587418,-28,-110,9,-55,12,-1,-19,-55
1495014847595436,-42,-87,-5,27,-4,-4,-3,3
1495014847595436,7,40,-2,5,4,-5,-1,-6
1495014847610459,19,69,-13,11,-11,4,19,55
1495014847610459,8,26,-7,-14,7,12,3,1
1495014847617300,-7,-74,9,-3,-6,-5,-1,-8
1495014847617300,-15,-49,-4,2,3,-7,1,19
1495014847633590,37,83,-1,5,-1,3,-2,50
1495014847633590,-19,-72,14,11,-7,-5,-7,-113
1495014847634350,-27,-28,-11,-16,4,-2,7,23
1495014847634350,70,101,-22,27,7,5,-2,9
1495014847655417,-31,-75,8,-29,-6,1,-6,27
1495014847655417,-24,-34,11,-15,-21,-16,-4,17
1495014847657409,-1,74,-7,-11,0,-6,-3,-15
1495014847657409,-6,-5,0,1,-6,-8,-11,-34
1495014847670447,33,86,-12,1,-6,12,19,29
1495014847670447,10,-9,-7,27,9,4,2,30
1495014847677462,-4,-70,4,-27,-10,-4,-11,-29
1495014847677462,8,65,-7,-12,14,4,-11,8
1495014847693699,-25,-107,11,-1,-11,-1,5,-13
1495014847693699,-1,2,-10,3,-5,-7,3,10
1495014847694509,-7,8,0,8,3,4,4,-2
1495014847694509,6,12,-4,18,5,2,-1,2
1495014847715620,20,60,2,-10,-5,2,0,18
1495014847715620,-18,-64,5,-9,-1,-7,-5,-22
1495014847717570,1,21,-7,21,-11,-11,-7,-3
1495014847717570,8,-7,2,-3,13,4,-4,-22
1495014847730605,-13,-4,-2,29,-5,-5,0,-4
1495014847730605,2,54,-2,-8,10,8,6,24
1495014847732618,19,32,-9,-1,6,14,-1,2
1495014847732618,-24,-5,-1,14,-16,-4,-2,2
1495014847753702,7,-51,-1,-4,7,1,-3,-1
1495014847753702,-32,-56,-7,22,-18,-16,5,17
1495014847754671,-6,64,12,-38,9,1,-8,-7
1495014847754671,2,11,-12,8,11,14,7,-10
1495014847776010,19,44,-12,13,0,2,4,-8
1495014847776010,23,65,-10,-8,0,7,4,18
1495014847777729,-35,-66,9,9,-8,-10,-8,4
1495014847777729,47,82,-9,-11,-7,0,-11,-21
1495014847790761,-51,-118,18,-22,-4,-6,-2,-8
1495014847790761,14,86,-22,9,-13,-8,0,-1
1495014847792768,3,38,-4,16,20,14,17,25
1495014847792768,-11,-1,20,-14,-8,-13,-9,10
1495014847813836,-10,-8,-14,25,-2,-7,-8,-31
1495014847813836,-4,-65,27,-51,5,13,-7,-31
1495014847814837,-8,70,-1,34,12,-9,-9,-15
1495014847814837,5,9,-5,-4,0,4,3,12
1495014847836134,11,43,0,1,-7,2,8,22
1495014847836134,-11,-10,-1,6,-8,-12,-3,17
1495014847836889,22,-35,15,6,6,5,6,-6
1495014847836889,-35,-54,-13,-10,1,-5,-10,0
1495014847850138,20,86,10,-20,-8,-5,-4,-32
1495014847850138,6,-74,-11,7,-3,-5,-3,20
1495014847857110,-32,-33,6,-11,-8,-1,-3,-28
1495014847857110,22,-7,-6,-2,-8,-2,6,11
1495014847873279,15,33,3,6,3,-3,2,20
1495014847873279,-1,56,-9,-1,-4,-9,-4,11
1495014847875161,-5,15,-15,60,-5,0,3,-31
1495014847875161,14,15,-13,-23,13,10,-6,15
1495014847896350,-18,-56,9,-19,-4,6,-4,-55
1495014847896350,3,35,-7,11,-5,-4,8,49
1495014847897222,8,-13,3,-34,-24,-12,-3,12
1495014847897222,-10,-15,-8,36,8,4,-3,-24
1495014847910423,2,59,12,-2,5,12,9,15
1495014847910423,-27,-92,-2,-2,1,0,2,-11
1495014847917462,-4,-35,-13,-10,1,8,10,14
1495014847917462,20,19,-1,-4,-4,-6,-8,7
1495014847933550,-32,49,-12,-6,7,2,-4,-30
1495014847933550,32,-58,17,1,2,4,19,37
1495014847935321,8,55,-4,-22,-14,-18,-12,-20
1495014847935321,0,-69,-1,19,5,2,4,-2
1495014847955380,2,10,9,-21,-3,-7,-10,30
1495014847955380,-13,-21,-19,6,1,10,-8,-55
1495014847957379,2,11,4,-7,3,3,5,8
1495014847957379,0,37,-22,25,-13,8,12,16
1495014847970651,22,9,0,-53,18,8,7,16
1495014847970651,-18,2,18,-14,11,-6,-15,29
1495014847978435,13,-99,6,-3,-6,4,-7,-56
1495014847978435,-64,-13,-4,25,-12,-5,-6,-18
1495014847993622,-17,-48,-9,-28,-22,-19,-2,5
1495014847993622,15,90,-8,12,6,0,-2,1
1495014847994487,36,47,-1,-21,-1,-1,0,21
1495014847994487,-10,17,-4,-10,-1,-3,-7,-2
1495014848015593,-10,-15,-2,47,8,5,4,-3
1495014848015593,-7,-30,-2,-10,-1,7,1,-20
1495014848021560,10,74,-4,0,-1,-14,-9,21
1495014848021560,-9,-128,6,-15,-1,3,-6,-34
1495014848030580,-11,44,-24,13,0,-1,12,20
1495014848030580,27,39,1,-21,-20,-13,-12,-13
1495014848036837,-23,-21,-5,-29,21,3,-16,-42
1495014848036837,-21,-4,-4,-1,1,-4,7,7
1495014848053817,8,-2,0,5,-8,-3,0,4
1495014848053817,6,22,-17,22,8,7,8,2
1495014848054649,18,-4,1,34,-6,8,10,39
1495014848054649,-1,-7,12,-89,-6,-11,-16,-8
1495014848075947,-10,-47,-2,43,12,15,10,-14
1495014848075947,8,49,-3,12,-19,-10,1,8
1495014848077699,-6,-32,-3,17,3,3,3,12
1495014848077699,-5,15,-13,-35,-4,8,1,-7
1495014848090740,-10,-33,16,-5,-17,-22,-14,-16
1495014848090740,5,35,-3,9,19,17,-5,2
1495014848096753,-2,-7,3,-15,-6,1,2,5
1495014848096753,1,-9,-1,20,2,1,10,11
1495014848113830,10,-12,27,-8,0,-7,0,-23
1495014848113830,-9,15,-26,1,-1,-7,-8,-1
1495014848114821,-7,46,-24,7,10,23,11,-6
1495014848114821,32,-63,15,18,10,11,11,63
1495014848136106,-63,-72,32,-17,-30,-40,-43,-68
1495014848136106,-1,33,-11,-8,6,-9,-6,-48
1495014848137859,-6,-7,-1,17,6,0,-2,17
1495014848137859,37,102,-10,-22,3,19,15,12
1495014848149953,-9,-78,-6,20,6,8,12,43
1495014848149953,-6,-9,9,-20,4,-3,2,1
1495014848158919,0,37,5,-12,-20,-12,-4,-6
1495014848158919,9,32,-3,42,-12,-5,-6,0
1495014848173962,14,48,-23,-53,26,2,-7,-5
1495014848173962,-7,-45,13,27,7,19,6,2
1495014848174960,-16,-81,12,0,1,-5,3,3
1495014848174960,-6,14,-3,-9,-9,-8,-5,-14
1495014848204044,4,50,2,6,-24,-15,-6,-5
1495014848204044,28,92,-24,10,14,12,2,1
1495014848205039,-17,-97,19,-25,1,-6,-8,11
1495014848205039,-13,-19,7,25,-2,-13,-6,-4
1495014848210059,-3,24,11,-2,-1,-7,10,25
1495014848210059,-42,-116,15,-6,-2,-13,-18,-42
1495014848218206,11,116,-10,1,-6,3,8,-17
1495014848218206,-2,61,-8,9,13,6,-12,-35
1495014848234123,17,23,-13,5,0,8,19,38
1495014848234123,22,68,-9,-12,-18,9,18,44
1495014848235120,31,-103,31,13,6,-5,-23,-19
1495014848235120,-60,21,-4,-8,22,0,-9,-8
1495014848256180,12,29,2,-13,-9,6,9,5
1495014848256180,-6,-24,-4,23,-14,-8,2,-4
1495014848257177,7,55,-10,-22,-13,-11,2,3
1495014848257177,8,-44,-6,-3,0,0,1,9
1495014848269415,-8,-37,8,20,0,-1,-6,-21
1495014848269415,0,28,-12,-17,2,-6,-2,1
1495014848278236,-5,8,-4,-6,5,8,2,7
1495014848278236,11,-35,11,-3,-6,-3,-5,-3
1495014848293463,-11,-14,1,-11,-8,-8,-16,-11
1495014848293463,1,2,-10,4,0,-2,18,4
1495014848299514,-12,17,-1,-6,5,1,-4,0
1495014848299514,39,34,-4,11,1,7,0,-7
1495014848316350,-46,-58,18,-25,-17,-14,-6,1
1495014848316350,9,19,1,17,8,2,2,6
1495014848317339,-14,-24,3,-28,-12,2,0,4
1495014848317339,3,-20,-8,5,-2,1,5,-8
1495014848329620,20,54,-10,8,-2,-3,9,-3
1495014848329620,3,18,-3,14,-5,0,-16,5
1495014848338392,1,-13,-7,-36,21,11,0,3
1495014848338392,-21,-56,4,-1,-3,4,8,-8
1495014848353641,7,8,-1,-4,0,-1,1,2
1495014848353641,-12,-1,0,0,-6,-10,-8,-1
1495014848355440,13,29,-22,18,-4,2,-1,1
1495014848355440,6,15,7,-5,-1,-10,-1,2
1495014848375712,-5,-21,5,1,1,0,4,-2
1495014848375712,8,39,5,-1,9,8,-2,9
1495014848377498,0,-37,1,8,-3,-1,-9,1
1495014848377498,-18,-33,-6,-5,0,-7,-14,-11
1495014848389537,8,16,-6,7,-3,-11,6,-2
1495014848389537,8,11,-3,-7,0,6,1,-10
1495014848398557,-23,35,5,3,2,3,17,13
1495014848398557,11,-19,0,1,-17,-6,-8,1
1495014848413852,-14,-2,2,-1,-2,3,-4,-4
1495014848413852,2,-29,-8,-5,9,6,-3,5
1495014848414610,-8,-23,7,1,-4,-11,-8,-5
1495014848414610,-2,43,-9,9,3,4,0,-7
1495014848435833,18,13,-8,-5,-1,-4,-9,2
1495014848435833,-15,-47,0,-6,0,0,6,-2
1495014848437658,-4,4,6,12,-2,2,7,-4
1495014848437658,-2,11,-12,-5,3,-1,-5,-2
1495014848449750,13,3,-2,-3,-3,-2,3,4
1495014848449750,-11,9,0,-1,-5,-6,-8,-3
1495014848458714,4,7,-15,4,-1,5,19,-1
1495014848458714,-12,11,26,-3,-1,-8,-22,-5
1495014848473775,14,-64,11,-6,-8,-1,-1,-8
1495014848473775,-10,97,-25,-4,2,7,11,10
1495014848474757,-56,-103,39,-10,-7,-16,-14,-10
1495014848474757,1,121,-10,8,2,-5,3,-4
1495014848495940,4,54,-18,-8,-8,-8,-2,-1
1495014848495940,30,30,7,-7,2,1,7,-2
1495014848501841,22,30,-13,35,1,9,-1,4
1495014848501841,-13,-55,-7,-3,4,10,-2,0
1495014848509850,3,-13,9,1,-3,-5,-9,-3
1495014848509850,-3,-27,-8,2,-7,-7,-10,-3
1495014848518875,2,10,0,-4,-1,0,3,-1
1495014848518875,-5,-42,7,1,-2,0,0,-2
1495014848533919,1,22,-1,3,-2,-2,5,4
1495014848533919,-11,-35,8,-6,-1,-3,0,-4
1495014848534919,2,9,-2,-2,-3,-5,-2,-1
1495014848534919,9,-1,9,3,4,6,-2,3
1495014848555986,-6,-4,1,-6,-1,0,10,-3
1495014848555986,-10,-13,5,-2,-4,-9,-12,-4
1495014848556975,16,11,-8,-6,0,-2,-16,-1
1495014848556975,-2,3,-1,0,0,8,21,1
1495014848570015,-2,13,3,-2,0,4,15,4
1495014848570015,-2,-31,7,2,0,-4,2,-8
1495014848578032,-7,5,-11,-3,-5,-10,-14,1
1495014848578032,2,8,7,-8,1,4,-2,-2
1495014848593255,-10,-17,0,0,-4,-7,-8,-1
1495014848593255,4,4,4,4,7,11,3,0
1495014848595084,17,37,-11,-7,0,4,1,1
1495014848595084,-6,-16,9,6,3,-2,-6,0
1495014848617143,-14,-25,2,-1,1,-5,0,-2
1495014848617143,-6,-21,3,-5,-5,-6,-7,-3
1495014848619148,1,6,3,-5,-3,-3,0,0
1495014848619148,10,14,6,14,-8,-6,-2,0
1495014848638190,7,17,0,-24,3,5,4,2
1495014848638190,-5,-10,0,5,-4,-4,-15,1
1495014848640196,2,4,11,7,6,5,30,0
1495014848640196,0,-6,12,-9,-5,2,-6,0
1495014848654235,-3,-3,3,10,0,-4,-1,2
1495014848654235,-8,-1,-3,-9,-7,-16,-11,-7
1495014848655236,1,3,-2,-1,9,9,-6,-1
1495014848655236,6,-3,1,3,0,1,-33,8
1495014848676292,-7,-9,3,-1,-3,7,25,-11
1495014848676292,4,2,9,-9,-4,-9,-11,2
1495014848677295,-2,3,-2,2,-9,4,16,-6
1495014848677295,-3,-13,2,-8,10,4,-8,4
1495014848698396,0,6,-12,0,-4,-7,-26,1
1495014848698396,2,2,-3,-1,0,-3,0,-4
1495014848700363,-3,-6,-2,-2,-1,-8,-9,-2
1495014848700363,-10,-11,-2,-4,-4,-2,3,-4
1495014848713553,2,9,5,-2,-6,-6,4,3
1495014848713553,-1,-4,-3,6,3,9,11,-2
1495014848714397,1,-1,-2,-9,-7,-8,-7,2
1495014848714397,1,1,5,-7,-4,1,13,-3
1495014848736459,0,5,-1,15,0,-4,0,2
1495014848736459,-7,-7,-4,-16,-13,-9,-3,-5
1495014848737455,1,9,0,3,1,7,-7,2
1495014848737455,0,-3,-1,-7,-6,-5,6,-3
1495014848758689,-6,-1,-8,1,0,-4,0,0
1495014848758689,1,6,3,-3,-3,1,-1,0
1495014848759515,-4,-6,2,-3,-3,-5,0,-2
1495014848759515,-3,1,-7,-9,-7,-1,2,-3
1495014848772551,-1,-2,1,-2,-5,-6,-5,1
1495014848772551,2,7,-5,3,4,6,4,1
1495014848780672,-4,-5,-8,-3,-4,-7,-4,-3
1495014848780672,-3,-12,6,2,-2,-2,4,-4
1495014848795816,0,3,-8,-2,0,1,-2,0
1495014848795816,1,-3,0,2,0,0,1,1
1495014848797615,-3,-4,-6,-3,-1,-6,-4,-3
1495014848797615,0,-1,4,-4,-6,0,1,-3
1495014848818677,8,1,-3,-5,1,0,-1,-1
1495014848818677,-4,-3,-2,0,4,6,5,1
1495014848819675,0,-5,1,-1,-4,-5,-4,-1
1495014848819675,1,-2,4,0,5,4,7,0
1495014848832718,-5,3,-3,2,0,-3,-3,-1
1495014848832718,-2,0,-6,2,-1,-1,0,-1
1495014848839726,0,-1,2,0,0,4,6,-1
1495014848839726,-1,12,1,0,-2,-1,9,-3
1495014848855769,1,-3,-3,3,2,2,2,1
1495014848855769,-1,-2,0,0,2,2,-10,0
1495014848857781,-6,-20,-4,-1,-4,-5,-5,0
1495014848857781,-4,-2,0,-4,-1,-3,-2,-4
1495014848877988,-2,6,-5,-2,-4,-9,1,0
1495014848877988,0,-5,2,4,6,8,5,1
1495014848879839,4,6,-2,-4,-5,-2,-4,0
1495014848879839,0,0,1,0,-2,-1,-4,0
1495014848893048,-3,-2,-1,-2,-3,-2,-1,2
1495014848893048,-2,0,1,-1,-3,-1,-4,-1
1495014848899985,5,6,-5,-1,-1,-1,5,1
